SourceIPAddress,DestinationIPAddress,SourcePort,DestinationPort,Protocol,PacketLength,PacketType,TrafficType,Alerts_Warnings,SeverityLevel,LogSource,AttackType
20.179.22.62,37.53.77.78,32606,59170,2,303,0,1,0,1,1,1
175.97.230.128,209.228.20.36,2295,33786,0,1246,0,0,0,1,0,1
108.221.119.13,126.244.199.68,25386,5362,0,128,1,1,0,2,0,0
92.28.254.91,21.190.111.214,28961,17148,1,873,0,2,0,0,0,1
201.81.169.20,6.255.214.152,54191,64123,0,1345,1,0,0,0,0,2
173.12.197.69,155.71.21.160,6497,38213,0,1279,0,2,0,1,1,1
211.99.254.196,29.142.70.70,24831,16994,2,1218,0,1,0,2,0,1
9.6.176.201,179.131.157.116,41671,15068,0,233,1,0,0,2,1,1
173.128.100.89,76.114.32.196,61900,3992,2,1212,1,2,0,1,1,1
134.2.59.192,158.218.2.16,11216,54504,1,386,0,2,0,0,1,0
94.33.197.128,26.44.206.243,62261,1079,1,442,0,2,0,0,0,0
144.179.65.53,55.124.230.105,39853,9067,0,1208,0,2,0,1,1,0
51.77.246.229,155.250.155.247,16746,58665,1,415,1,0,0,1,0,2
90.209.248.50,17.134.13.221,39481,38489,0,378,0,1,0,1,0,2
217.204.156.115,5.48.32.74,7482,15603,0,524,0,2,0,2,1,1
88.195.104.196,23.246.32.135,24967,60556,0,1491,1,2,0,0,1,2
95.167.239.55,78.190.120.127,26999,28555,0,779,0,1,0,0,0,1
158.195.192.255,177.25.247.10,32767,39000,2,1438,0,1,0,1,0,0
137.63.202.186,49.167.6.102,51127,10698,0,686,1,1,0,1,0,1
85.132.9.134,57.3.252.236,30262,1378,2,973,1,2,0,1,1,0
57.4.138.128,220.158.102.225,30872,26411,1,726,0,1,0,2,0,1
162.220.223.68,190.206.220.142,22482,23470,0,370,0,1,0,1,1,2
42.138.205.110,174.30.114.16,11805,41106,2,446,1,0,0,0,1,2
76.163.10.246,208.41.207.98,37124,48017,0,1364,0,0,0,2,1,1
165.187.251.49,68.77.89.236,5664,55026,0,983,0,1,0,2,0,1
1.150.218.120,109.176.10.118,41868,6651,2,172,0,2,0,2,1,1
174.99.220.110,156.163.208.193,10508,29484,0,223,1,2,0,1,1,0
190.104.34.29,152.21.191.137,21917,10393,1,593,1,1,0,1,1,2
109.236.46.139,54.28.198.150,5865,27632,2,459,1,2,0,1,0,0
13.138.79.0,199.239.173.65,53397,9059,1,1189,1,2,0,0,1,0
130.77.4.219,47.145.57.127,26515,52276,1,874,1,0,0,0,1,0
203.120.164.141,41.222.26.23,7261,62499,0,384,1,2,0,2,1,1
115.131.99.11,77.101.9.78,16707,56681,2,921,0,2,0,2,1,0
6.64.240.15,210.4.240.151,59498,12367,2,1368,1,0,0,1,0,1
8.90.117.140,208.219.194.33,14733,49679,0,656,1,0,0,1,0,2
112.56.66.233,82.186.227.35,36567,32854,2,922,1,1,0,0,1,2
17.94.237.100,165.227.33.19,51902,33498,1,502,1,0,0,0,1,1
73.185.124.43,176.130.49.237,14931,22376,0,537,1,0,0,1,0,2
210.0.195.150,157.163.158.104,37251,56013,0,1190,1,0,0,2,1,0
145.2.164.51,179.19.24.71,25977,12538,2,929,1,2,0,1,0,2
222.101.36.85,103.183.178.104,59749,38025,1,190,1,0,0,0,1,2
107.54.119.209,212.161.236.13,1510,36635,0,162,0,1,0,1,1,2
40.79.93.76,9.82.157.84,29917,46608,0,536,1,0,0,0,1,2
25.197.126.3,16.165.193.139,39292,16687,2,339,0,2,0,0,1,0
24.247.121.28,9.231.139.55,25186,65479,1,177,1,1,0,0,1,2
196.130.77.223,195.225.224.75,45097,6628,1,443,0,2,0,2,1,1
167.129.171.58,164.20.229.239,18813,27701,2,505,1,1,0,2,1,0
67.44.68.131,18.35.230.33,52544,34447,0,655,1,2,0,0,0,2
150.30.247.45,124.167.235.179,30175,58502,1,1393,1,1,0,0,0,2
107.37.235.252,138.217.57.142,45845,11197,2,824,1,1,0,1,1,0
102.186.204.219,173.180.163.220,34539,24789,1,977,0,1,0,1,1,2
12.42.155.129,35.164.83.40,39678,64234,2,95,0,2,0,2,1,2
10.22.118.132,111.56.151.135,45004,8626,0,668,0,2,0,1,0,1
216.134.245.98,210.248.84.149,40546,35133,0,661,1,2,0,2,1,0
24.11.66.75,155.205.44.132,21417,18226,1,759,0,2,0,0,0,0
78.160.130.234,21.195.134.44,40511,62049,1,1171,0,2,0,2,0,2
52.173.218.17,81.19.133.111,30981,50138,2,674,0,2,0,0,1,0
3.223.4.213,68.70.196.7,47947,45316,2,1375,1,1,0,1,0,0
105.139.241.198,21.187.63.218,21534,63443,1,486,0,2,0,0,1,1
41.122.7.140,129.100.65.161,24607,12181,2,632,1,0,0,0,1,0
122.211.32.232,67.232.214.19,16431,22786,2,364,1,0,0,0,1,1
128.243.31.212,28.93.166.86,32666,60326,0,1485,1,2,0,0,0,0
195.159.89.223,72.128.247.206,47358,62437,0,763,1,1,0,0,0,1
219.239.75.64,11.175.134.105,9069,53645,0,865,0,2,0,1,0,1
73.52.40.0,76.222.60.236,45359,22783,2,227,1,0,0,1,1,1
13.139.98.15,130.19.132.218,65076,29654,1,741,1,1,0,1,0,1
221.141.235.173,42.145.175.100,58209,38507,1,1028,0,2,0,1,1,2
181.132.24.229,216.98.89.192,20374,37207,1,203,1,2,0,1,1,1
103.71.75.41,164.46.207.213,30422,38774,2,642,0,2,0,2,1,2
88.53.212.13,177.178.56.123,13013,16606,0,537,1,0,0,2,0,1
118.117.87.216,173.190.87.125,5323,33573,1,1156,1,0,0,0,1,1
123.198.153.190,201.146.160.232,25129,45319,2,1328,0,0,0,2,1,2
96.119.208.96,29.66.59.99,5163,16722,2,888,0,1,0,0,0,1
12.245.103.147,165.204.75.194,55503,24835,1,413,1,0,0,0,0,0
22.21.27.93,141.206.145.166,35798,1263,1,1479,0,1,0,2,0,2
1.221.215.253,65.168.239.70,7683,6893,0,517,0,2,0,1,0,0
93.17.151.200,67.188.102.51,17263,15303,1,230,0,2,0,2,0,0
11.216.117.234,72.45.154.78,32134,28333,2,1321,1,2,0,1,1,1
196.242.215.57,180.70.50.219,44979,16912,2,1228,1,2,0,1,1,1
49.3.36.130,122.215.42.99,59798,24221,1,350,1,1,0,1,1,0
203.62.4.104,191.19.255.19,2126,31733,2,1336,1,1,0,2,1,2
21.30.44.59,26.242.5.216,13956,53191,0,1334,1,2,0,2,0,2
139.93.237.206,135.124.0.201,32239,19970,1,348,0,2,0,1,0,1
186.161.143.70,49.139.15.226,47760,33582,0,803,1,1,0,1,1,2
141.118.5.153,91.103.157.156,35936,7682,2,1241,0,1,0,0,1,0
112.111.245.119,80.136.171.19,20271,63222,1,69,0,0,0,1,0,1
60.70.161.85,10.186.107.175,43068,19686,1,1288,0,1,0,1,0,1
40.37.59.0,149.235.206.106,12335,21327,0,300,0,2,0,2,0,2
14.175.11.111,160.69.210.247,47444,39218,1,213,1,1,0,1,1,1
64.89.210.223,63.112.132.61,3029,56919,0,383,0,1,0,1,0,2
182.33.93.124,208.32.16.64,10983,62102,1,596,0,1,0,1,0,2
95.63.229.166,116.217.144.122,18467,56759,2,1149,1,0,0,1,0,2
137.161.186.140,212.82.254.240,52754,8617,1,1350,0,0,0,1,0,2
37.87.90.230,171.49.193.217,34622,37429,2,1364,1,2,0,0,1,1
29.212.67.153,102.193.212.178,46017,53354,2,914,0,2,0,0,1,2
220.238.80.21,178.44.228.80,15092,18409,1,1220,0,2,0,1,1,2
107.159.5.230,133.252.1.79,57576,27445,1,93,1,0,0,2,0,2
25.137.90.186,154.217.5.123,35811,57728,2,583,1,1,0,1,1,2
179.52.0.111,150.242.82.158,28415,54720,1,869,0,1,0,2,1,2
83.9.81.14,34.4.231.125,59348,60076,0,537,1,2,0,2,1,0
143.33.70.242,154.1.70.18,4044,43111,1,826,0,0,0,1,0,1
107.158.179.187,108.66.174.166,42627,56133,1,360,0,1,0,2,1,0
40.59.204.63,18.34.0.69,36152,12194,1,961,1,2,0,0,1,2
174.170.86.1,162.99.82.45,42564,50375,1,67,1,2,0,0,1,1
178.155.2.48,162.56.102.186,28920,63268,1,239,0,1,0,1,1,0
82.152.126.182,50.187.251.45,56194,6859,1,1207,1,2,0,0,1,1
189.17.195.64,131.52.103.111,16428,23560,1,269,0,0,0,1,1,0
3.76.99.245,214.157.178.96,49434,14132,0,180,0,0,0,0,1,2
200.153.44.166,106.229.216.233,60467,44892,1,586,0,1,0,2,0,1
147.196.97.104,73.161.158.235,54447,12782,2,226,1,1,0,1,1,2
76.24.62.59,212.112.220.103,28614,33244,0,712,0,1,0,0,0,2
71.119.188.160,36.246.165.101,18868,54694,0,704,0,1,0,1,0,2
12.200.208.127,114.254.140.89,35845,19147,1,552,0,1,0,0,1,1
199.251.141.98,178.170.34.85,51961,6236,2,391,0,0,0,1,0,1
66.155.149.72,96.193.109.176,55036,29504,2,107,0,2,0,1,1,0
8.78.97.202,194.192.146.70,16846,12166,2,941,1,2,0,0,0,2
190.215.213.236,91.10.220.181,32624,64614,2,1312,1,0,0,1,1,0
80.252.131.128,168.239.1.139,35577,24087,0,683,0,0,0,2,1,2
71.199.255.97,30.85.50.19,13675,11134,1,436,1,1,0,1,1,1
201.84.144.11,128.130.29.218,2195,49534,2,163,1,1,0,0,1,0
103.171.21.127,66.192.99.58,14408,64382,0,1031,0,0,0,0,0,2
221.206.123.1,190.232.108.161,32543,4459,1,1223,0,1,0,1,0,1
223.21.234.147,54.18.251.160,51667,12755,1,1214,1,2,0,1,1,1
77.15.53.144,190.70.84.90,16372,52904,0,1245,0,1,0,0,0,2
109.48.210.209,92.174.236.48,15061,14962,0,1021,0,2,0,0,0,1
114.233.217.194,219.199.194.141,3860,9212,0,1151,0,1,0,1,1,0
72.194.183.209,27.68.117.151,51407,24926,0,529,0,1,0,2,1,1
86.17.233.82,37.31.66.152,14562,36695,2,532,0,1,0,2,0,2
189.70.191.200,21.131.89.145,21962,59250,2,1307,1,2,0,1,1,2
65.4.85.158,172.219.136.113,6644,34694,1,550,0,0,0,2,1,1
131.134.155.101,131.32.72.86,43323,17076,0,573,1,1,0,1,0,2
95.147.53.203,208.17.29.32,37719,20390,0,726,0,2,0,2,1,1
131.148.35.164,89.154.207.124,32960,64174,1,410,1,1,0,1,1,2
220.163.64.6,63.56.165.137,54050,42254,1,692,1,2,0,2,1,0
86.13.2.24,33.2.121.166,54002,40217,1,801,0,2,0,1,1,2
174.8.86.173,219.216.71.115,8775,14732,1,1339,1,1,0,1,1,1
179.215.215.157,48.208.205.142,12325,55601,1,1485,1,0,0,0,1,2
114.73.67.227,10.193.60.250,27412,30711,1,450,0,1,0,0,0,0
76.167.42.193,20.63.156.221,32598,51435,2,900,0,0,0,2,1,1
30.65.111.164,186.183.189.76,49987,34956,1,904,0,1,0,1,0,1
79.155.148.31,190.116.113.170,9215,25006,1,657,1,0,0,1,1,2
29.2.104.148,57.93.9.234,57817,20956,0,327,1,2,0,0,1,1
67.29.254.210,120.1.25.207,5630,50890,1,259,1,0,0,1,0,1
162.56.6.159,214.26.240.35,59320,45306,1,505,1,2,0,0,1,0
26.166.233.243,156.80.140.50,31139,4170,2,568,1,1,0,2,1,0
67.175.185.9,22.94.57.108,39424,27126,0,583,1,2,0,1,0,1
146.226.26.122,87.148.139.16,28317,19699,0,286,0,2,0,0,1,2
146.60.223.125,150.111.33.170,1586,51396,1,404,0,1,0,1,1,2
173.35.148.227,68.21.223.125,41439,16740,0,1308,0,2,0,2,1,2
68.136.24.25,29.163.165.203,42492,26470,1,308,0,2,0,0,0,2
71.64.73.157,7.4.167.136,56410,51033,2,632,1,0,0,1,0,2
188.253.146.218,178.157.49.112,9795,22320,0,367,0,2,0,2,0,1
102.57.219.39,81.217.153.200,64321,52617,1,1408,1,1,0,0,1,2
200.102.225.174,112.3.81.177,13376,29821,0,221,1,1,0,0,1,1
34.93.26.130,162.227.166.56,16664,11171,0,778,0,1,0,2,0,2
18.37.30.9,150.155.83.214,35325,6018,2,508,1,1,0,2,1,2
152.84.232.98,34.133.25.152,41002,26811,1,467,0,2,0,0,1,0
57.43.213.137,194.16.209.254,25520,7323,2,1360,1,0,0,1,0,0
107.130.47.21,32.119.159.69,36852,32626,2,1220,0,1,0,2,0,0
132.119.188.199,195.39.23.104,57446,39387,2,1227,0,2,0,2,0,0
115.36.126.171,33.217.192.247,29503,37549,2,1417,0,2,0,1,1,1
52.90.51.36,205.214.167.142,9142,62717,1,88,0,1,0,1,0,2
131.35.244.170,59.59.129.21,23157,62976,2,305,0,1,0,2,0,0
104.24.111.61,64.188.78.144,55927,43746,2,532,0,2,0,0,1,1
81.243.81.7,184.255.209.136,33964,50865,0,1419,0,0,0,1,1,0
155.89.4.127,69.159.46.102,52596,16588,1,297,1,2,0,2,1,0
95.118.98.60,49.193.92.61,60375,3829,1,499,0,1,0,2,0,2
155.203.169.105,221.184.101.212,61013,42758,1,252,1,2,0,1,0,0
180.164.218.217,186.119.66.158,47200,58709,0,460,1,0,0,0,0,2
75.90.147.37,186.124.0.208,25528,16186,0,1424,1,1,0,0,0,1
140.247.84.191,18.51.88.84,23829,45182,2,165,0,2,0,2,1,0
69.51.121.115,183.201.60.244,63950,21474,0,365,0,0,0,2,1,0
41.48.232.106,28.242.69.73,38840,13104,0,652,1,2,0,2,1,1
135.154.232.215,193.40.5.101,20293,13783,1,1050,0,0,0,2,0,0
197.200.124.123,178.163.53.209,60376,2645,1,314,1,2,0,1,1,1
64.99.219.226,207.189.223.43,43389,57359,0,1295,0,0,0,1,1,1
153.32.109.218,63.82.221.137,56856,33507,2,1251,0,1,0,2,0,1
181.180.147.63,197.230.49.74,37855,59408,2,1201,0,2,0,1,1,0
51.161.248.144,53.95.209.248,23527,40426,2,1488,0,0,0,2,0,2
142.128.100.91,114.171.54.23,56275,57303,1,246,1,2,0,1,0,1
150.240.93.147,209.12.95.217,26548,10821,0,425,0,0,0,2,0,0
82.165.116.237,167.15.164.229,6525,35009,1,1223,0,0,0,2,1,1
43.211.207.203,172.64.217.146,48522,20790,0,592,0,2,0,2,1,2
160.174.95.202,149.39.77.141,1770,18240,0,425,0,1,0,1,0,0
205.228.83.232,72.212.101.86,41621,55273,0,677,0,0,0,1,0,2
206.161.167.85,165.168.121.187,33687,8274,2,578,1,2,0,1,1,1
106.56.174.226,124.111.137.150,49160,38739,1,1440,0,1,0,2,0,0
40.147.84.49,34.8.96.0,28537,22899,0,639,1,1,0,0,0,2
32.142.120.173,99.48.237.94,44497,11059,1,1232,0,2,0,2,0,0
218.37.178.118,193.115.27.60,11211,14691,2,730,1,2,0,1,1,1
137.95.13.184,111.194.156.182,11051,56474,0,966,1,2,0,1,1,1
51.141.35.78,157.125.43.197,34150,40983,2,554,1,1,0,2,0,2
210.191.221.240,156.131.172.143,59436,36130,1,319,1,1,0,2,0,1
15.75.41.187,100.178.75.103,61165,31114,0,577,0,1,0,1,0,2
58.240.9.247,122.227.155.50,23930,64422,2,311,1,1,0,1,0,0
158.186.153.177,35.152.226.194,9824,18495,2,126,1,0,0,0,0,1
68.183.7.119,60.57.55.94,2903,24459,1,1340,1,2,0,1,1,0
49.5.202.199,31.75.94.254,13250,10401,2,365,1,0,0,2,1,0
17.61.179.143,130.254.117.223,26060,52920,2,588,1,0,0,0,1,2
168.222.75.164,188.21.100.16,19763,34482,0,508,1,2,0,2,1,0
79.177.7.91,43.49.3.74,21176,37496,2,1109,1,2,0,0,0,0
50.133.158.86,46.117.135.53,31787,58688,2,1196,0,2,0,1,1,1
153.143.225.5,196.197.154.75,48195,61416,2,526,1,2,0,2,1,1
218.77.139.108,155.155.166.201,28360,52438,0,1341,0,0,0,1,0,0
172.34.250.13,192.47.222.80,39137,47933,1,519,1,2,0,2,0,1
101.90.69.100,204.165.128.171,41793,46392,1,1477,0,1,0,1,0,1
23.232.81.3,154.159.217.232,63300,17971,1,195,0,0,0,1,0,2
210.15.223.50,11.195.26.121,58555,59474,2,577,0,2,0,1,0,0
43.207.194.9,141.18.136.26,52468,39199,0,793,0,0,0,1,0,1
97.179.8.54,126.118.224.228,64756,8661,2,566,1,1,0,1,1,2
53.135.48.245,117.188.42.126,6073,60378,2,601,1,1,0,0,0,2
85.185.2.135,115.131.20.50,62178,52899,0,1064,0,1,0,2,1,0
161.120.26.106,186.43.230.161,64617,8062,2,1333,1,0,0,2,0,2
25.230.101.172,154.26.223.42,8336,48135,2,1472,0,2,0,0,0,1
87.32.69.215,85.75.36.33,65123,32064,2,1104,1,2,0,2,1,0
75.72.75.84,121.134.255.95,22208,24394,0,405,0,1,0,1,1,1
39.11.212.242,32.241.106.111,6273,1601,2,415,0,2,0,0,0,1
102.230.117.205,201.176.18.216,52552,18239,2,742,0,0,0,1,1,2
58.185.152.248,64.79.82.94,13096,45986,2,1261,0,1,0,0,1,2
32.72.201.0,100.28.102.111,40743,44863,1,1131,0,2,0,0,0,2
14.139.152.208,216.66.225.114,32242,31629,2,157,1,1,0,0,1,0
44.104.178.139,93.186.170.26,50498,62350,1,1003,1,1,0,1,0,2
119.126.151.163,144.183.213.99,12966,30712,0,471,1,2,0,2,0,0
171.140.242.35,133.228.130.239,36241,22730,0,1372,0,0,0,0,0,0
139.193.187.124,192.35.32.112,1765,14570,0,251,1,0,0,2,1,2
92.173.187.233,17.55.14.243,45498,27917,2,597,0,2,0,1,1,2
139.140.153.59,75.143.141.46,34915,42170,1,203,0,2,0,1,0,0
173.196.140.87,205.112.3.220,25168,21178,0,1163,0,2,0,0,0,0
95.35.53.43,85.214.6.246,24674,65100,0,511,1,2,0,0,1,2
38.63.47.190,51.96.242.209,38773,56975,0,278,0,1,0,2,0,1
91.117.219.120,86.66.73.175,28673,54290,2,1132,1,0,0,2,1,2
16.212.136.149,185.143.48.100,24575,52429,0,292,0,1,0,2,0,0
171.164.54.235,100.46.33.125,39860,19447,0,1105,1,1,0,1,0,0
42.149.107.168,183.162.18.137,9292,44189,0,582,1,0,0,2,0,2
186.85.72.105,148.115.32.149,54307,7276,1,661,0,2,0,0,0,2
2.52.7.52,78.137.159.244,3560,44702,1,241,0,0,0,0,1,2
177.225.12.8,202.186.177.22,12222,31633,2,207,1,1,0,2,1,0
170.68.148.51,190.76.120.152,50218,51522,0,1410,0,2,0,1,1,2
26.121.149.223,163.43.233.93,62563,53119,1,636,0,0,0,1,1,1
216.39.162.72,24.14.160.246,51995,16174,2,1346,1,1,0,0,0,1
46.168.57.225,185.208.254.137,12188,63816,2,285,0,1,0,2,0,2
39.5.79.40,168.120.72.91,16234,47189,1,1202,0,0,0,1,0,2
162.158.250.174,12.67.147.16,33187,11716,1,422,0,0,0,2,1,1
96.115.148.223,141.247.225.12,52680,47021,0,1269,0,1,0,0,1,2
54.175.164.28,36.44.9.32,20254,24836,2,1012,1,2,0,2,0,0
32.78.28.135,88.144.254.55,9825,38070,0,1164,0,1,0,2,0,2
163.253.168.2,132.103.98.85,47893,53974,1,1188,0,1,0,1,0,1
32.39.90.137,197.229.224.110,57433,36297,2,1397,1,1,0,2,0,1
200.188.186.162,165.153.124.25,50227,7754,0,723,1,0,0,2,0,0
93.136.0.106,131.119.132.124,1370,13173,0,1348,0,0,0,1,0,2
58.12.7.12,100.142.173.218,19621,42489,1,365,1,1,0,0,0,1
173.159.182.35,90.64.178.86,40191,20274,1,1226,1,2,0,1,0,2
200.146.38.83,120.15.11.249,50141,62357,2,623,0,2,0,0,1,1
172.80.118.253,204.25.77.183,55590,30497,0,433,0,2,0,1,1,1
11.180.169.23,13.157.44.205,65514,29864,0,772,1,0,0,1,0,2
186.245.215.91,6.196.155.53,14873,11656,2,1424,0,2,0,0,1,1
182.14.91.126,56.140.204.91,61472,45572,1,1304,0,0,0,2,1,0
151.76.221.217,118.146.107.34,36730,43955,2,211,0,0,0,1,1,2
72.122.41.74,33.106.16.121,39860,58848,0,239,1,0,0,2,0,2
46.190.240.68,217.238.220.174,62881,20257,0,792,1,0,0,1,1,0
74.8.103.22,197.213.143.142,28752,56601,2,300,0,1,0,0,0,1
206.85.173.240,142.109.143.140,51632,16757,2,1000,0,0,0,2,0,2
181.20.157.27,6.142.211.130,11968,36599,2,1218,1,2,0,1,0,1
140.164.154.174,109.34.35.84,41226,45838,0,153,0,1,0,2,0,1
74.29.87.209,45.48.75.21,26337,64265,2,410,1,2,0,2,0,0
106.34.37.102,222.36.189.113,19869,31673,1,596,1,2,0,1,0,1
3.221.3.115,196.29.86.100,35412,48662,1,1354,1,2,0,0,0,0
9.92.20.142,43.233.56.170,62836,9167,2,923,0,1,0,1,0,1
97.190.101.140,16.0.37.150,61446,2971,0,1086,1,1,0,2,1,0
214.159.19.46,164.245.235.177,60421,12182,1,994,0,2,0,1,1,0
55.173.32.98,156.22.67.121,61011,41073,0,176,1,0,0,0,1,0
22.212.23.135,124.77.100.21,37641,20893,2,173,1,2,0,2,1,0
76.125.164.170,124.120.23.85,27430,34347,2,757,0,2,0,1,1,1
78.137.72.71,131.12.238.152,60122,17137,1,910,1,1,0,2,1,1
148.161.66.221,109.47.49.254,65310,50497,0,146,0,1,0,1,1,2
64.231.64.126,37.4.198.187,36373,16675,1,893,0,1,0,1,0,1
184.233.72.162,93.68.218.184,27455,45415,1,697,0,1,0,0,0,2
5.182.36.41,153.125.3.163,50687,44733,0,510,0,2,0,1,1,2
17.203.247.52,43.134.60.135,31136,35288,1,745,0,1,0,2,1,0
170.133.188.52,90.249.128.231,22522,44660,1,1380,1,1,0,0,1,2
140.165.40.134,85.145.140.18,51682,35498,2,1241,0,0,0,2,1,0
21.92.76.36,206.144.15.103,15971,63680,1,416,1,1,0,2,0,2
177.106.209.66,188.196.114.76,48426,33738,2,783,0,0,0,1,0,1
167.122.117.110,73.21.27.170,60676,55283,2,244,0,1,0,2,1,2
191.134.192.240,20.124.132.53,45021,5298,1,1283,1,2,0,2,1,2
77.40.117.229,92.78.28.8,17255,6884,2,835,1,1,0,0,0,1
51.163.101.65,48.83.178.184,44259,60054,0,454,1,0,0,0,1,2
175.71.236.35,171.170.85.254,12971,41175,2,860,0,2,0,2,1,1
94.114.254.39,4.111.255.237,37351,20884,0,1410,1,1,0,0,0,0
146.207.207.200,50.49.217.201,18017,3529,2,557,1,2,0,1,0,2
190.71.61.129,12.86.219.184,51002,7023,2,1131,0,1,0,2,0,2
14.36.36.189,128.71.12.149,48972,18301,2,449,1,2,0,1,0,1
42.147.151.7,134.223.192.160,4186,65445,0,770,0,2,0,0,1,1
98.46.199.156,59.171.123.115,65484,30021,2,183,0,2,0,2,1,0
189.164.239.63,196.221.232.164,56853,62221,1,1272,0,1,0,0,0,2
177.54.32.211,182.43.21.66,49796,60381,0,1248,1,2,0,1,0,2
218.170.239.158,201.222.164.64,21523,12354,0,874,0,0,0,2,1,2
71.236.110.89,103.142.89.178,40640,6303,0,289,1,1,0,1,0,1
106.252.61.20,66.85.162.243,52031,36100,1,828,1,0,0,1,1,0
184.174.159.95,152.114.35.79,49713,34152,0,629,0,0,0,1,1,0
109.50.22.146,117.151.50.0,57567,15744,1,1427,0,0,0,0,1,1
129.237.137.36,118.29.67.141,58761,43235,2,1297,0,2,0,2,0,1
197.89.65.182,14.206.23.69,3373,52272,2,176,0,0,0,2,1,2
159.59.28.247,60.29.33.124,51214,7786,1,1134,0,2,0,0,1,1
61.254.54.231,151.0.37.92,37631,21763,1,1142,0,0,0,0,1,1
47.140.221.49,95.2.207.235,24249,10080,0,1354,0,2,0,0,1,2
122.151.122.216,219.57.169.15,8439,4186,1,1421,0,2,0,1,0,1
61.20.30.142,44.216.6.88,12833,59998,1,922,1,1,0,0,0,2
36.131.88.118,105.13.97.187,20327,58281,2,364,0,2,0,0,1,0
182.80.110.111,5.197.3.225,46136,1550,0,1466,1,0,0,0,1,0
154.223.7.242,157.83.76.28,19378,30612,1,1191,1,0,0,2,1,2
208.123.92.108,110.28.119.134,7831,64527,2,1082,0,2,0,1,0,2
28.208.66.199,22.15.207.106,17541,21317,2,469,0,1,0,0,1,2
103.88.206.218,165.227.102.141,6938,49541,2,947,0,0,0,2,0,0
52.227.19.69,5.209.113.251,17143,18511,1,669,0,1,0,0,1,2
3.100.120.169,173.253.119.186,55498,50128,2,746,0,0,0,0,1,2
5.92.139.153,14.192.192.197,35930,44618,2,797,0,1,0,2,1,2
24.71.193.88,81.107.167.13,52131,34861,0,490,0,2,0,0,0,0
138.232.39.123,209.22.167.93,60989,61823,0,907,1,0,0,2,0,0
216.194.97.230,90.239.162.99,54457,32124,1,1419,0,1,0,0,0,2
34.193.34.44,120.182.16.78,38699,52786,1,429,0,2,0,2,0,0
24.89.73.19,73.12.124.89,49842,1206,0,454,0,0,0,2,0,2
28.206.79.11,174.183.115.173,57107,28593,1,220,0,1,0,0,0,2
68.136.227.115,33.76.139.255,15825,13898,1,941,0,0,0,1,1,0
73.15.235.234,89.38.169.8,3099,24229,1,804,1,1,0,0,1,0
193.136.71.79,121.141.243.103,57555,29065,0,712,0,1,0,0,1,1
160.219.7.191,144.41.229.53,40500,38671,0,183,1,1,0,2,1,1
13.128.249.101,6.180.163.109,12650,45996,1,1063,1,1,0,1,1,0
28.170.236.85,78.213.254.117,8263,21458,0,800,1,1,0,2,0,2
223.0.200.133,182.200.10.168,60535,21650,1,731,0,2,0,1,0,0
168.78.165.216,177.223.111.149,23853,12428,1,463,1,0,0,1,0,2
194.55.44.31,139.142.115.73,51542,55894,0,263,0,2,0,1,0,0
170.209.231.91,25.131.109.140,4552,8391,0,297,0,0,0,1,1,2
89.222.224.47,176.3.106.170,13725,39475,1,1259,0,0,0,0,0,1
31.113.253.4,64.230.110.45,65462,9621,2,1225,1,0,0,1,1,1
161.220.14.123,163.70.118.69,31855,41033,2,339,0,2,0,0,1,0
124.75.78.117,60.180.95.45,3186,33929,2,83,1,0,0,0,0,2
74.22.103.86,70.206.57.166,19230,58282,1,855,1,1,0,1,1,1
55.180.50.113,128.58.201.60,46663,61042,2,845,0,0,0,1,0,1
164.34.119.138,69.146.64.163,63476,33281,2,289,0,0,0,1,1,1
29.135.100.167,132.187.50.34,57106,10494,2,160,1,0,0,2,1,2
220.31.109.148,82.178.166.79,22660,63911,0,662,1,1,0,1,0,0
170.144.232.203,218.93.231.144,5868,21160,1,1470,0,0,0,2,0,0
30.165.109.92,59.10.230.118,51497,56490,1,310,1,1,0,0,0,2
118.232.184.12,149.33.3.132,35808,8978,0,884,1,1,0,1,0,0
41.20.102.238,167.202.253.247,14334,11903,1,280,1,0,0,0,0,2
133.119.178.41,93.126.202.64,49941,20384,1,572,0,0,0,1,1,0
207.14.189.192,159.160.20.246,42234,33337,0,1267,1,1,0,0,0,0
56.147.68.26,90.212.161.217,11456,40938,2,1039,0,1,0,0,1,0
185.187.76.184,7.199.205.246,17965,8918,0,334,0,1,0,1,0,0
134.201.17.36,178.34.7.94,18074,57601,1,571,1,0,0,2,0,1
138.165.149.89,115.253.132.55,58899,52601,1,245,1,2,0,0,1,0
137.219.6.68,48.73.197.3,23991,7220,1,741,0,0,0,1,0,0
70.71.1.240,142.42.220.128,53397,46449,2,371,1,2,0,1,0,2
139.32.127.161,118.216.33.34,21748,48712,0,683,1,1,0,0,1,0
197.69.11.187,21.101.213.207,30436,23940,0,770,0,1,0,1,0,1
202.198.161.39,133.193.9.145,2735,34869,2,529,1,2,0,0,0,2
66.172.68.45,130.242.88.165,5912,41284,0,1065,0,2,0,0,1,2
182.130.102.223,84.100.118.232,45769,16963,2,429,0,2,0,1,1,2
172.86.131.242,133.31.148.239,44355,34766,0,576,1,2,0,0,1,2
79.163.208.121,52.229.36.163,45386,43585,2,333,1,0,0,0,0,0
201.182.184.58,136.5.75.150,2109,4891,2,132,0,1,0,0,1,0
213.8.112.66,59.228.164.244,14761,48723,1,709,1,1,0,1,0,2
